icd_10,DOID,MESH,ULMS,Alternateids,Name,Name_DO,Descriptions,probs,gender,pharmgkb_ids,symptoms,symptoms_mesh_id,sympotoms_tf_idfs,names_ru,descriptions_ru,symptoms_ru,symptoms_ru_no_stat
M06.9,,['MESH:D001172'],['UMLS_CUI:C0003873'],,"rheumatoid arthritis, unspecified",,"['Rheumatoid arthritis, unspecified']",7.681765306774537e-05,neutral,PA443434,"['Aging, Premature', 'Fever', 'Body Weight', 'Birth Weight', 'Weight Loss', 'Cyanosis', 'Muscle Rigidity', 'Muscle Weakness', 'Quadriplegia', 'Reflex, Abnormal', 'Seizures', 'Abdominal Pain', 'Anorexia', 'Nausea', 'Anoxia', 'Apnea', 'Cough', 'Dyspnea', 'Hemoptysis', 'Hyperventilation', 'Respiratory Sounds', 'Proteinuria', 'Weight Gain', 'Cachexia', 'Obesity', 'Edema', 'Paralysis', 'Hearing Disorders', 'Hearing Loss', 'Hearing Loss, Conductive', 'Hearing Loss, Sensorineural', 'Sleep Disorders', 'Sleep Deprivation', 'Oral Manifestations', 'Diarrhea', 'Asthenia', 'Fever of Unknown Origin', 'Emaciation', 'Overweight', 'Thinness', 'Cardiac Output, Low', 'Hydrops Fetalis', 'Fatigue', 'Hypergammaglobulinemia', 'Mobility Limitation', 'Ataxia', 'Chorea', 'Hypokinesia', 'Myoclonus', 'Tremor', 'Gait Disorders, Neurologic', 'Speech Disorders', 'Aphasia', 'Dysarthria', 'Confusion', 'Delirium', 'Consciousness Disorders', 'Coma', 'Syncope', 'Memory Disorders', 'Mental Retardation', 'Hallucinations', 'Psychomotor Disorders', 'Muscle Cramp', 'Muscle Spasticity', 'Muscle Hypotonia', 'Muscular Atrophy', 'Tetany', 'Pain', 'Back Pain', 'Low Back Pain', 'Facial Pain', 'Headache', 'Neck Pain', 'Neuralgia', 'Neuralgia, Postherpetic', 'Sciatica', 'Pain, Intractable', 'Facial Paralysis', 'Hemiplegia', 'Ophthalmoplegia', 'Paraplegia', 'Vocal Cord Paralysis', 'Paresis', 'Paraparesis', 'Psychophysiologic Disorders', 'Sensation Disorders', 'Dizziness', 'Deafness', 'Hearing Loss, Bilateral', 'Hearing Loss, Noise-Induced', 'Tinnitus', 'Olfaction Disorders', 'Hyperalgesia', 'Hyperesthesia', 'Hypesthesia', 'Paresthesia', 'Taste Disorders', 'Dysgeusia', 'Vision Disorders', 'Blindness', 'Color Vision Defects', 'Diplopia', 'Hemianopsia', 'Vision, Low', 'Urinary Bladder, Neurogenic', 'Vertigo', 'Voice Disorders', 'Hoarseness', 'Oral Hemorrhage', 'Abdomen, Acute', 'Colic', 'Arthralgia', 'Chest Pain', 'Angina Pectoris', 'Acute Coronary Syndrome', 'Angina, Unstable', 'Pain, Postoperative', 'Pelvic Pain', 'Constipation', 'Dyspepsia', 'Heartburn', 'Vomiting', 'Hematemesis', 'Snoring', 'Ecchymosis', 'Jaundice', 'Pruritus', 'Purpura', 'Purpura, Schoenlein-Henoch', 'Purpura, Thrombocytopenic', 'Purpura, Thrombocytopenic, Idiopathic', 'Purpura, Thrombotic Thrombocytopenic', 'Albuminuria', 'Hemoglobinuria', 'Urinary Incontinence', 'Neurologic Manifestations', 'Torticollis', 'Phantom Limb', 'Spasm', 'Shoulder Pain', 'Skin Manifestations', 'Urinary Incontinence, Stress', 'Chills', 'Flushing', 'Intermittent Claudication', 'Syncope, Vasovagal', 'Perceptual Disorders', 'Pupil Disorders', 'Horner Syndrome', 'Scotoma', 'Hyperemesis Gravidarum', 'Hirsutism', 'Hearing Loss, High-Frequency', 'Eye Manifestations', 'Amblyopia', 'Photophobia', 'Purpura, Hyperglobulinemic', 'Sarcopenia', 'Pain, Referred', 'Brown-Sequard Syndrome', 'Dysmenorrhea', 'Articulation Disorders', 'Supranuclear Palsy, Progressive', 'Agnosia', 'Fasciculation', 'Metatarsalgia', 'Ageusia', 'Aphonia', 'Purpura Fulminans']","['MESH:D019588', 'MESH:D005334', 'MESH:D001835', 'MESH:D001724', 'MESH:D015431', 'MESH:D003490', 'MESH:D009127', 'MESH:D018908', 'MESH:D011782', 'MESH:D012021', 'MESH:D012640', 'MESH:D015746', 'MESH:D000855', 'MESH:D009325', 'MESH:D000860', 'MESH:D001049', 'MESH:D003371', 'MESH:D004417', 'MESH:D006469', 'MESH:D006985', 'MESH:D012135', 'MESH:D011507', 'MESH:D015430', 'MESH:D002100', 'MESH:D009765', 'MESH:D004487', 'MESH:D010243', 'MESH:D006311', 'MESH:D034381', 'MESH:D006314', 'MESH:D006319', 'MESH:D012893', 'MESH:D012892', 'MESH:D009912', 'MESH:D003967', 'MESH:D001247', 'MESH:D005335', 'MESH:D004614', 'MESH:D050177', 'MESH:D013851', 'MESH:D002303', 'MESH:D015160', 'MESH:D005221', 'MESH:D006942', 'MESH:D051346', 'MESH:D001259', 'MESH:D002819', 'MESH:D018476', 'MESH:D009207', 'MESH:D014202', 'MESH:D020233', 'MESH:D013064', 'MESH:D001037', 'MESH:D004401', 'MESH:D003221', 'MESH:D003693', 'MESH:D003244', 'MESH:D003128', 'MESH:D013575', 'MESH:D008569', 'MESH:D008607', 'MESH:D006212', 'MESH:D011596', 'MESH:D009120', 'MESH:D009128', 'MESH:D009123', 'MESH:D009133', 'MESH:D013746', 'MESH:D010146', 'MESH:D001416', 'MESH:D017116', 'MESH:D005157', 'MESH:D006261', 'MESH:D019547', 'MESH:D009437', 'MESH:D051474', 'MESH:D012585', 'MESH:D010148', 'MESH:D005158', 'MESH:D006429', 'MESH:D009886', 'MESH:D010264', 'MESH:D014826', 'MESH:D010291', 'MESH:D020335', 'MESH:D011602', 'MESH:D012678', 'MESH:D004244', 'MESH:D003638', 'MESH:D006312', 'MESH:D006317', 'MESH:D014012', 'MESH:D000857', 'MESH:D006930', 'MESH:D006941', 'MESH:D006987', 'MESH:D010292', 'MESH:D013651', 'MESH:D004408', 'MESH:D014786', 'MESH:D001766', 'MESH:D003117', 'MESH:D004172', 'MESH:D006423', 'MESH:D015354', 'MESH:D001750', 'MESH:D014717', 'MESH:D014832', 'MESH:D006685', 'MESH:D006472', 'MESH:D000006', 'MESH:D003085', 'MESH:D018771', 'MESH:D002637', 'MESH:D000787', 'MESH:D054058', 'MESH:D000789', 'MESH:D010149', 'MESH:D017699', 'MESH:D003248', 'MESH:D004415', 'MESH:D006356', 'MESH:D014839', 'MESH:D006396', 'MESH:D012913', 'MESH:D004438', 'MESH:D007565', 'MESH:D011537', 'MESH:D011693', 'MESH:D011695', 'MESH:D011696', 'MESH:D016553', 'MESH:D011697', 'MESH:D000419', 'MESH:D006456', 'MESH:D014549', 'MESH:D009461', 'MESH:D014103', 'MESH:D010591', 'MESH:D013035', 'MESH:D020069', 'MESH:D012877', 'MESH:D014550', 'MESH:D023341', 'MESH:D005483', 'MESH:D007383', 'MESH:D019462', 'MESH:D010468', 'MESH:D011681', 'MESH:D006732', 'MESH:D012607', 'MESH:D006939', 'MESH:D006628', 'MESH:D006316', 'MESH:D005132', 'MESH:D000550', 'MESH:D020795', 'MESH:D011694', 'MESH:D055948', 'MESH:D053591', 'MESH:D018437', 'MESH:D004412', 'MESH:D001184', 'MESH:D013494', 'MESH:D000377', 'MESH:D005207', 'MESH:D037061', 'MESH:D000370', 'MESH:D001044', 'MESH:D055665']","[6.929102979075935, 33.422632143298024, 28.12500346587073, 14.071309430047002, 29.00155763005406, 3.4868191750477324, 16.813529624624344, 13.90187514384007, 21.906234711898247, 4.2213928290141, 4.225834627607069, 9.333320459621486, 9.12630306977093, 78.57396211732566, 29.057668579516637, 1.8765539083417369, 10.51783320877066, 31.161872127728127, 5.091223090610749, 2.1051301466691736, 18.031962610983964, 201.0854215389018, 2.9733794813521044, 59.84172047414317, 47.45555814323309, 115.00447216185624, 15.0186127019683, 8.820198899479117, 8.839055990851124, 22.674202170287487, 29.156540651143075, 43.29696838621018, 5.151824577988647, 9.328881414239536, 51.69853534060938, 4.1264385021070735, 11.785239333368356, 1.8326407212518088, 2.471616298652524, 8.01179882956817, 8.571182598222594, 2.341000252522606, 162.73588123956438, 82.27713302163984, 11.055428413370556, 4.878638851107762, 19.92983371326989, 11.51717308395683, 1.775070869430331, 12.175469507797766, 10.468593119610013, 1.1529165610240042, 1.810661814533033, 2.0265851178737564, 1.5089482112769952, 4.16791029906543, 3.50851710489749, 2.624169625686484, 4.4726742825892565, 1.4679976076638996, 1.810893368145429, 1.7232881843244452, 1.3316409916371097, 2.2425601797093533, 10.363681233563897, 1.6565111347057753, 59.89369255334695, 2.3812066730006465, 317.19940041140273, 41.28942669045774, 22.265894320274988, 25.64027169985115, 43.34364848088264, 31.34067210525934, 23.07471159122039, 4.098858170074981, 41.21877666340103, 11.957900227961929, 5.428387646521832, 31.071176709408387, 13.298472691830824, 15.329751403989198, 17.890015891067648, 2.575471567665911, 2.2358860726216605, 106.74040565905042, 1.0299657128149189, 28.191899870641056, 14.742325956747134, 11.058942605212998, 3.1940618176265603, 29.610504338209893, 4.576460433085082, 21.54699070052899, 2.694864231855688, 3.443922088232765, 24.44432663069601, 38.017465157342016, 3.472156088923187, 7.298383750547, 7.686968485069648, 2.566609896332009, 11.509157092184331, 2.082052199386629, 2.2560435300466404, 2.0782571284180773, 23.94377914781368, 9.99146888804718, 8.864507690564789, 5.151824577988647, 7.188000652397642, 2.1347473163728203, 147.73000003262132, 5.497804151782463, 8.716100236145142, 7.7938812786482545, 8.970240718837413, 18.45640854493105, 4.082156250352647, 7.969577467632794, 66.62567038037213, 22.23808591960331, 27.835917959037783, 8.343446911213187, 2.7601047537240886, 4.5999624661561205, 24.73010010618825, 23.455073735708854, 23.39080933044094, 21.98035862818995, 16.978866246621966, 11.603366729741891, 4.368077216179395, 49.56207996547997, 2.8835216070987286, 3.2350586832697266, 2.6577737006627062, 4.309981845298934, 12.917438398830337, 4.101832414687727, 26.62470124769321, 17.758359324945168, 2.8021759676447764, 3.5851794773265837, 2.6140121352265933, 2.2183032020637934, 3.1825674382008247, 2.7721147324283435, 1.7461232933954625, 2.2096263580381046, 11.906033365003234, 2.875082738452864, 7.4511667095787235, 3.1056063970646965, 43.728432242969376, 2.5635282297946014, 5.70858393756758, 25.72167204363703, 9.527668947336457, 4.003547990270655, 3.535169056751921, 2.7601047537240886, 1.887448957746804, 3.0341474330825515, 2.5362124191476383, 3.074353853560592, 4.913366207639191, 7.170358954653167, 3.628854540829244, 4.683791765994691]",Ревматоидный артрит неуточненный,,"['Преждевременное старение', 'Высокая температура, температура', 'Вес тела', 'Вес при рождении', 'потеря веса', 'Цианоз', 'Жесткость мышц, мышечная ригидность ', 'Мышечная слабость', 'квадриплегия, тетраплегия, паралич рук и ног', 'Аномальный рефлекс', 'Судороги', 'Боль в животе', 'анорексия', 'тошнота, рвота ', 'Аноксия', 'Апноэ', 'Кашель', 'одышка', 'кровохарканье', 'гипервентиляция', 'распиратоные звуки, хрипы в грудной клетке ', 'альбуминурия, протеинурия', 'Увеличение веса', 'кахексия', 'ожирение, тучность, фактор насыщения', 'отёк, водянка', 'Паралич', 'Нарушения слуха', 'Потеря слуха', 'Потеря слуха кондуктивная', 'Потеря слуха нейросенсорная', 'Нарушения сна', 'Недостаток сна', 'Оральные проявления', 'диарея, понос', 'Астения', 'Лихорадка неизвестного происхождения', 'кахексия, истощение, атрофия общая', 'Избыточный вес', 'худоба', 'низкий сердечный выброс', 'Водянка плода', 'усталость', 'гипергаммаглобулинемия', 'Ограничение подвижности', 'атаксия, диссинергия, дискоординация', 'хорея', 'гипокинезия, гипокинез', 'Миоклонус', 'Тремор', 'неврологические нарушения походки', 'Расстройства речи', 'афазия, афразия, алогия, логагнозия, логастения, словесная глухота ', 'дизартрия, дизартроз', 'спутанное сознание', 'делирий', 'Расстройства сознания', 'кома', 'синкопе, обморок', 'Расстройства памяти', 'Умственная отсталость', 'Галлюцинации', 'Психомоторные расстройства', 'Мышечная судорога', 'Мышечная спастичность', 'Мышечная гипотония', 'Мышечная атрофия', 'тетания', 'Боль', 'Боль в спине', 'боль низа спины, Люмбаго', 'лицевая боль', 'головная боль, цефалгия', 'Боль в шее', 'невралгия, нейродиния', 'Постгерпетическая невралгия', 'радикулит', 'Непреодолимая боль', 'Лицевой паралич', 'гемиплегия', 'офтальмоплегия', 'параплегия, паралич верхних или нижних конечностей', 'Паралич голосовых связок', 'Парез', 'парапарез', 'Психофизиологические расстройства', 'Расстройства чувствительности', 'головокружение', 'Глухота', 'двусторонняя потеря слуха', 'Потеря слуха вызванная шумом', 'шум в ушах', 'Расстройства обоняния', 'гипералгезия', 'гиперестезия', 'гипестезия', 'парестезия, спонтанно возникающее неприятное ощущение онемения, покалывания, жжения ', 'Вкусовые расстройства', 'исгевзия, извращение вкуса', 'Нарушения зрения', 'Слепота, корковая', 'Дефекты цветного зрения', 'Диплопия', 'Гемианопсия', 'низкое зрение', 'нейрогенный мочевой пузырь', 'вертиго, головокружение', 'Голосовые расстройства', 'Охриплость', 'Оральное кровотечение', 'острая боль живота', 'Колики', 'артралгия', 'Боль в груди', 'Стенокардия', 'Острый коронарный синдром', 'нестабильная стенокардия', 'Послеоперационная боль', 'Боль в области таза', 'констипация, обстипация, коп-ростаз, запор', 'диспепсия', 'изжога', 'рвотный рефлекс, глоточный рефлекс', 'кровавая рвота', 'Храп', 'экхимоз, кровоподтёк', 'желтуха', 'зуд, зудящий, чесотка', 'Пурпура', 'Пурпура Шенлейна-Еноха', 'Пурпура тромбоцитопеническая идиопатическая', 'тромбоцитопеническая идиопатическая пурпура', 'Пурпура тромботическая тромбоцитопеническая', 'альбуминурия, протеинурия', 'гемоглобинурия', 'Недержание мочи', 'Неврологические проявления', 'кривошея', 'фантомная конечность', 'спазм', 'Боль в плече', 'Кожные проявления', 'Недержание мочи', 'Озноб', 'Промывка', 'Перемежающаяся хромота', 'вазовагальный обморок', 'Расстройства восприятия', 'Расстройства зрачка', 'Синдром Хорнера', 'скотома', 'гиперемезис беременных', 'гирсутизм', 'Потеря слуха высокой частоты', 'галзные проявления', 'амблиопия, ослабление зрения', 'фотофобия, светобоязнь', 'гиперглобулинемия пурпура', 'саркопения', 'направленная боль', 'Синдром Брауна-Секара', 'Дисменорея', 'Расстройства артикуляции', 'Надъядерный паралич прогрессирующий', 'агнозия', 'фасцикуляция, фасцикулярные подёргивания', 'метатарзалгия, синдром Мортона', 'агевзия', 'Афония', 'молниеносная пурпура']",
M10.00,,,,,"idiopathic gout, unspecified site",,,4.773657396005474e-05,neutral,,,,,,,,"сильный болевой синдром, наростание боли в течение 8-12 часов, покраснение и отечность в области пораженного сустава, гипертермия кожи и повышение температуры тела, ограниченная подвижность суставов, тофусы с извержением содержимого"
M10.08,,,,,"idiopathic gout, vertebrae",,,4.773657396005474e-05,neutral,,,,,,,,
M10.09,,,,,"idiopathic gout, multiple sites",,,4.773657396005474e-05,neutral,,,,,,,,
M10.10,,,,,"lead-induced gout, unspecified site",,,4.773657396005474e-05,neutral,,,,,,,,
M10.18,,,,,"lead-induced gout, vertebrae",,,4.773657396005474e-05,neutral,,,,,,,,
M10.19,,,,,"lead-induced gout, multiple sites",,,4.773657396005474e-05,neutral,,,,,,,,
M10.20,,,,,"drug-induced gout, unspecified site",,,4.773657396005474e-05,neutral,,,,,,,,
M10.28,,,,,"drug-induced gout, vertebrae",,,4.773657396005474e-05,neutral,,,,,,,,
M10.29,,,,,"drug-induced gout, multiple sites",,,4.773657396005474e-05,neutral,,,,,,,,
M10.30,,,,,"gout due to renal impairment, unspecified site",,,4.773657396005474e-05,neutral,,,,,,,,
M10.38,,,,,"gout due to renal impairment, vertebrae",,,4.773657396005474e-05,neutral,,,,,,,,
M10.39,,,,,"gout due to renal impairment, multiple sites",,,4.773657396005474e-05,neutral,,,,,,,,
M10.40,,,,,"other secondary gout, unspecified site",,,4.773657396005474e-05,neutral,,,,,,,,
M10.48,,,,,"other secondary gout, vertebrae",,,4.773657396005474e-05,neutral,,,,,,,,
M10.49,,,,,"other secondary gout, multiple sites",,,4.773657396005474e-05,neutral,,,,,,,,
M10.9,,"['MESH:D006073', 'MESH:D006073']","['UMLS_CUI:C0018099', 'UMLS_CUI:C0018099']",,"gout, unspecified",,"['Gout, unspecified', 'Gout NOS']",4.773657396005474e-05,neutral,,"['Fever', 'Body Weight', 'Weight Loss', 'Cyanosis', 'Muscle Weakness', 'Quadriplegia', 'Seizures', 'Abdominal Pain', 'Nausea', 'Anoxia', 'Proteinuria', 'Weight Gain', 'Obesity', 'Edema', 'Paralysis', 'Hearing Loss', 'Hearing Loss, Conductive', 'Oral Manifestations', 'Diarrhea', 'Obesity, Morbid', 'Cardiac Output, Low', 'Athetosis', 'Chorea', 'Dystonia', 'Mental Retardation', 'Hallucinations', 'Muscle Cramp', 'Muscle Spasticity', 'Muscular Atrophy', 'Tetany', 'Pain', 'Back Pain', 'Low Back Pain', 'Headache', 'Neck Pain', 'Neuralgia', 'Sciatica', 'Facial Paralysis', 'Hemiplegia', 'Paraplegia', 'Paresis', 'Psychophysiologic Disorders', 'Sensation Disorders', 'Dizziness', 'Deafness', 'Hypesthesia', 'Paresthesia', 'Vision Disorders', 'Vertigo', 'Voice Disorders', 'Hoarseness', 'Abdomen, Acute', 'Colic', 'Arthralgia', 'Angina Pectoris', 'Toothache', 'Pelvic Pain', 'Constipation', 'Vomiting', 'Jaundice', 'Pruritus', 'Purpura, Thrombocytopenic', 'Polyuria', 'Albuminuria', 'Urinary Incontinence', 'Neurologic Manifestations', 'Skin Manifestations', 'Eye Manifestations', 'Metatarsalgia', 'Renal Colic', 'Fever', 'Body Weight', 'Weight Loss', 'Cyanosis', 'Muscle Weakness', 'Quadriplegia', 'Seizures', 'Abdominal Pain', 'Nausea', 'Anoxia', 'Proteinuria', 'Weight Gain', 'Obesity', 'Edema', 'Paralysis', 'Hearing Loss', 'Hearing Loss, Conductive', 'Oral Manifestations', 'Diarrhea', 'Obesity, Morbid', 'Cardiac Output, Low', 'Athetosis', 'Chorea', 'Dystonia', 'Mental Retardation', 'Hallucinations', 'Muscle Cramp', 'Muscle Spasticity', 'Muscular Atrophy', 'Tetany', 'Pain', 'Back Pain', 'Low Back Pain', 'Headache', 'Neck Pain', 'Neuralgia', 'Sciatica', 'Facial Paralysis', 'Hemiplegia', 'Paraplegia', 'Paresis', 'Psychophysiologic Disorders', 'Sensation Disorders', 'Dizziness', 'Deafness', 'Hypesthesia', 'Paresthesia', 'Vision Disorders', 'Vertigo', 'Voice Disorders', 'Hoarseness', 'Abdomen, Acute', 'Colic', 'Arthralgia', 'Angina Pectoris', 'Toothache', 'Pelvic Pain', 'Constipation', 'Vomiting', 'Jaundice', 'Pruritus', 'Purpura, Thrombocytopenic', 'Polyuria', 'Albuminuria', 'Urinary Incontinence', 'Neurologic Manifestations', 'Skin Manifestations', 'Eye Manifestations', 'Metatarsalgia', 'Renal Colic']","['MESH:D005334', 'MESH:D001835', 'MESH:D015431', 'MESH:D003490', 'MESH:D018908', 'MESH:D011782', 'MESH:D012640', 'MESH:D015746', 'MESH:D009325', 'MESH:D000860', 'MESH:D011507', 'MESH:D015430', 'MESH:D009765', 'MESH:D004487', 'MESH:D010243', 'MESH:D034381', 'MESH:D006314', 'MESH:D009912', 'MESH:D003967', 'MESH:D009767', 'MESH:D002303', 'MESH:D001264', 'MESH:D002819', 'MESH:D004421', 'MESH:D008607', 'MESH:D006212', 'MESH:D009120', 'MESH:D009128', 'MESH:D009133', 'MESH:D013746', 'MESH:D010146', 'MESH:D001416', 'MESH:D017116', 'MESH:D006261', 'MESH:D019547', 'MESH:D009437', 'MESH:D012585', 'MESH:D005158', 'MESH:D006429', 'MESH:D010264', 'MESH:D010291', 'MESH:D011602', 'MESH:D012678', 'MESH:D004244', 'MESH:D003638', 'MESH:D006987', 'MESH:D010292', 'MESH:D014786', 'MESH:D014717', 'MESH:D014832', 'MESH:D006685', 'MESH:D000006', 'MESH:D003085', 'MESH:D018771', 'MESH:D000787', 'MESH:D014098', 'MESH:D017699', 'MESH:D003248', 'MESH:D014839', 'MESH:D007565', 'MESH:D011537', 'MESH:D011696', 'MESH:D011141', 'MESH:D000419', 'MESH:D014549', 'MESH:D009461', 'MESH:D012877', 'MESH:D005132', 'MESH:D037061', 'MESH:D056844', 'MESH:D005334', 'MESH:D001835', 'MESH:D015431', 'MESH:D003490', 'MESH:D018908', 'MESH:D011782', 'MESH:D012640', 'MESH:D015746', 'MESH:D009325', 'MESH:D000860', 'MESH:D011507', 'MESH:D015430', 'MESH:D009765', 'MESH:D004487', 'MESH:D010243', 'MESH:D034381', 'MESH:D006314', 'MESH:D009912', 'MESH:D003967', 'MESH:D009767', 'MESH:D002303', 'MESH:D001264', 'MESH:D002819', 'MESH:D004421', 'MESH:D008607', 'MESH:D006212', 'MESH:D009120', 'MESH:D009128', 'MESH:D009133', 'MESH:D013746', 'MESH:D010146', 'MESH:D001416', 'MESH:D017116', 'MESH:D006261', 'MESH:D019547', 'MESH:D009437', 'MESH:D012585', 'MESH:D005158', 'MESH:D006429', 'MESH:D010264', 'MESH:D010291', 'MESH:D011602', 'MESH:D012678', 'MESH:D004244', 'MESH:D003638', 'MESH:D006987', 'MESH:D010292', 'MESH:D014786', 'MESH:D014717', 'MESH:D014832', 'MESH:D006685', 'MESH:D000006', 'MESH:D003085', 'MESH:D018771', 'MESH:D000787', 'MESH:D014098', 'MESH:D017699', 'MESH:D003248', 'MESH:D014839', 'MESH:D007565', 'MESH:D011537', 'MESH:D011696', 'MESH:D011141', 'MESH:D000419', 'MESH:D014549', 'MESH:D009461', 'MESH:D012877', 'MESH:D005132', 'MESH:D037061', 'MESH:D056844']","[3.713625793699781, 19.20731944010684, 5.000268556905873, 1.7434095875238662, 1.985982163405724, 2.7382793389872804, 1.690333851042828, 1.6969673562948158, 4.555012296656559, 4.0079542868298805, 17.485688829469723, 1.4866897406760522, 95.74366993810185, 7.150537129234585, 0.4844713774828484, 0.8035505446228293, 4.534840434057497, 1.865776282847908, 5.539128786493863, 3.5058799047491203, 2.1427956495556484, 12.910811546697474, 7.971933485307952, 1.5361090335230454, 9.054466840727144, 1.7232881843244452, 2.2425601797093533, 1.7272802055939829, 1.460821769593828, 2.3812066730006465, 13.175468345229609, 11.469285191793814, 11.132947160137496, 3.5382570188475624, 3.9175840131574176, 1.5383141060813592, 8.677637192294954, 1.357096911630458, 5.178529451568063, 5.109917134663066, 1.2877357838329555, 11.860045073227823, 0.3433219042716397, 1.3424714224114789, 2.4570543261245223, 1.7219610441163826, 5.432072584599115, 0.6634894318679091, 1.5962519431875786, 1.66524481467453, 2.2161269226411977, 1.4376001304795285, 17.077978530982563, 20.682200004566983, 5.810733490763428, 2.7305823144577674, 4.082156250352647, 1.5939154935265591, 4.217563327126937, 4.3641353128567495, 2.9318842169636072, 1.4149055205518302, 2.360901406839901, 10.32543332614166, 1.6175293416348633, 0.559531305402675, 6.123572181015575, 7.53938486947748, 4.913366207639191, 4.881617509324612, 3.713625793699781, 19.20731944010684, 5.000268556905873, 1.7434095875238662, 1.985982163405724, 2.7382793389872804, 1.690333851042828, 1.6969673562948158, 4.555012296656559, 4.0079542868298805, 17.485688829469723, 1.4866897406760522, 95.74366993810185, 7.150537129234585, 0.4844713774828484, 0.8035505446228293, 4.534840434057497, 1.865776282847908, 5.539128786493863, 3.5058799047491203, 2.1427956495556484, 12.910811546697474, 7.971933485307952, 1.5361090335230454, 9.054466840727144, 1.7232881843244452, 2.2425601797093533, 1.7272802055939829, 1.460821769593828, 2.3812066730006465, 13.175468345229609, 11.469285191793814, 11.132947160137496, 3.5382570188475624, 3.9175840131574176, 1.5383141060813592, 8.677637192294954, 1.357096911630458, 5.178529451568063, 5.109917134663066, 1.2877357838329555, 11.860045073227823, 0.3433219042716397, 1.3424714224114789, 2.4570543261245223, 1.7219610441163826, 5.432072584599115, 0.6634894318679091, 1.5962519431875786, 1.66524481467453, 2.2161269226411977, 1.4376001304795285, 17.077978530982563, 20.682200004566983, 5.810733490763428, 2.7305823144577674, 4.082156250352647, 1.5939154935265591, 4.217563327126937, 4.3641353128567495, 2.9318842169636072, 1.4149055205518302, 2.360901406839901, 10.32543332614166, 1.6175293416348633, 0.559531305402675, 6.123572181015575, 7.53938486947748, 4.913366207639191, 4.881617509324612]",Подагра неуточненная,,"['Высокая температура, температура', 'Вес тела', 'потеря веса', 'Цианоз', 'Мышечная слабость', 'квадриплегия, тетраплегия, паралич рук и ног', 'Судороги', 'Боль в животе', 'тошнота, рвота ', 'Аноксия', 'альбуминурия, протеинурия', 'Увеличение веса', 'ожирение, тучность, фактор насыщения', 'отёк, водянка', 'Паралич', 'Потеря слуха', 'Потеря слуха кондуктивная', 'Оральные проявления', 'диарея, понос', 'Ожирение', 'низкий сердечный выброс', 'атетоз, атетоидный гиперкинез, экстрапирамидный мозговой паралич', 'хорея', 'дистония', 'Умственная отсталость', 'Галлюцинации', 'Мышечная судорога', 'Мышечная спастичность', 'Мышечная атрофия', 'тетания', 'Боль', 'Боль в спине', 'боль низа спины, Люмбаго', 'головная боль, цефалгия', 'Боль в шее', 'невралгия, нейродиния', 'радикулит', 'Лицевой паралич', 'гемиплегия', 'параплегия, паралич верхних или нижних конечностей', 'Парез', 'Психофизиологические расстройства', 'Расстройства чувствительности', 'головокружение', 'Глухота', 'гипестезия', 'парестезия, спонтанно возникающее неприятное ощущение онемения, покалывания, жжения ', 'Нарушения зрения', 'вертиго, головокружение', 'Голосовые расстройства', 'Охриплость', 'острая боль живота', 'Колики', 'артралгия', 'Стенокардия', 'зубная боль', 'Боль в области таза', 'констипация, обстипация, коп-ростаз, запор', 'рвотный рефлекс, глоточный рефлекс', 'желтуха', 'зуд, зудящий, чесотка', 'Пурпура тромбоцитопеническая идиопатическая', 'полиурия', 'альбуминурия, протеинурия', 'Недержание мочи', 'Неврологические проявления', 'Кожные проявления', 'галзные проявления', 'метатарзалгия, синдром Мортона', 'Почечная колика', 'Высокая температура, температура', 'Вес тела', 'потеря веса', 'Цианоз', 'Мышечная слабость', 'квадриплегия, тетраплегия, паралич рук и ног', 'Судороги', 'Боль в животе', 'тошнота, рвота ', 'Аноксия', 'альбуминурия, протеинурия', 'Увеличение веса', 'ожирение, тучность, фактор насыщения', 'отёк, водянка', 'Паралич', 'Потеря слуха', 'Потеря слуха кондуктивная', 'Оральные проявления', 'диарея, понос', 'Ожирение', 'низкий сердечный выброс', 'атетоз, атетоидный гиперкинез, экстрапирамидный мозговой паралич', 'хорея', 'дистония', 'Умственная отсталость', 'Галлюцинации', 'Мышечная судорога', 'Мышечная спастичность', 'Мышечная атрофия', 'тетания', 'Боль', 'Боль в спине', 'боль низа спины, Люмбаго', 'головная боль, цефалгия', 'Боль в шее', 'невралгия, нейродиния', 'радикулит', 'Лицевой паралич', 'гемиплегия', 'параплегия, паралич верхних или нижних конечностей', 'Парез', 'Психофизиологические расстройства', 'Расстройства чувствительности', 'головокружение', 'Глухота', 'гипестезия', 'парестезия, спонтанно возникающее неприятное ощущение онемения, покалывания, жжения ', 'Нарушения зрения', 'вертиго, головокружение', 'Голосовые расстройства', 'Охриплость', 'острая боль живота', 'Колики', 'артралгия', 'Стенокардия', 'зубная боль', 'Боль в области таза', 'констипация, обстипация, коп-ростаз, запор', 'рвотный рефлекс, глоточный рефлекс', 'желтуха', 'зуд, зудящий, чесотка', 'Пурпура тромбоцитопеническая идиопатическая', 'полиурия', 'альбуминурия, протеинурия', 'Недержание мочи', 'Неврологические проявления', 'Кожные проявления', 'галзные проявления', 'метатарзалгия, синдром Мортона', 'Почечная колика']",
